sido,sigungu,eupmyeondong,rank1_category,rank1_score,rank2_category,rank2_score,rank3_category,rank3_score,is_general
경기도,군포시,대야동,FAMILY_RESIDENTIAL,0.6221,,,,,False
경기도,군포시,산본1동,OFFICE_LUNCH,0.6718,PREMIUM,0.6162,,,False
경기도,군포시,산본2동,FAMILY_RESIDENTIAL,0.6751,,,,,False
경기도,군포시,송부동,GENERAL,0.4056,,,,,True
경기도,군포시,수리동,FAMILY_RESIDENTIAL,0.7039,TOURIST_DINING,0.6012,,,False
경기도,군포시,오금동,FAMILY_RESIDENTIAL,0.7113,TOURIST_DINING,0.6054,,,False
경기도,군포시,재궁동,FAMILY_RESIDENTIAL,0.6999,,,,,False
경기도,김포시,고촌읍,OFFICE_LUNCH,0.6474,,,,,False
경기도,김포시,구래동,OFFICE_LUNCH,0.6871,PREMIUM,0.6274,FAMILY_RESIDENTIAL,0.6067,False
경기도,김포시,김포본동,OFFICE_LUNCH,0.6311,,,,,False
경기도,김포시,대곶면,OFFICE_LUNCH,0.7081,PREMIUM,0.6215,,,False
경기도,김포시,마산동,FAMILY_RESIDENTIAL,0.6776,PREMIUM,0.6034,,,False
경기도,김포시,사우동,OFFICE_LUNCH,0.6194,FAMILY_RESIDENTIAL,0.6173,,,False
경기도,김포시,양촌읍,OFFICE_LUNCH,0.6592,FAMILY_RESIDENTIAL,0.6488,PREMIUM,0.6165,False
경기도,김포시,운양동,FAMILY_RESIDENTIAL,0.6823,,,,,False
경기도,김포시,월곶면,TOURIST_DINING,0.7403,,,,,False
경기도,김포시,장기동,FAMILY_RESIDENTIAL,0.6608,OFFICE_LUNCH,0.6036,,,False
경기도,김포시,장기본동,FAMILY_RESIDENTIAL,0.7313,CAMPUS_CASUAL,0.6104,,,False
경기도,김포시,통진읍,OFFICE_LUNCH,0.7301,PREMIUM,0.6133,,,False
경기도,김포시,풍무동,FAMILY_RESIDENTIAL,0.6604,,,,,False
경기도,김포시,하성면,OFFICE_LUNCH,0.6527,TOURIST_DINING,0.645,,,False
경기도,남양주시,금곡동,OFFICE_LUNCH,0.6574,,,,,False
경기도,남양주시,다산1동,OFFICE_LUNCH,0.7206,FAMILY_RESIDENTIAL,0.6959,PREMIUM,0.6714,False
경기도,남양주시,다산2동,FAMILY_RESIDENTIAL,0.6962,PREMIUM,0.6336,OFFICE_LUNCH,0.6218,False
경기도,남양주시,별내동,CAMPUS_CASUAL,0.6364,FAMILY_RESIDENTIAL,0.6245,OFFICE_LUNCH,0.607,False
경기도,남양주시,별내면,FAMILY_RESIDENTIAL,0.6197,,,,,False
경기도,남양주시,수동면,OFFICE_LUNCH,0.6911,TOURIST_DINING,0.6183,,,False
경기도,남양주시,양정동,OFFICE_LUNCH,0.6486,,,,,False
경기도,남양주시,오남읍,OFFICE_LUNCH,0.663,FAMILY_RESIDENTIAL,0.645,,,False
경기도,남양주시,와부읍,OFFICE_LUNCH,0.6617,FAMILY_RESIDENTIAL,0.6265,PREMIUM,0.6059,False
경기도,남양주시,조안면,TOURIST_DINING,0.7266,,,,,False
경기도,남양주시,진건읍,OFFICE_LUNCH,0.637,TOURIST_DINING,0.6179,,,False
경기도,남양주시,진접읍,OFFICE_LUNCH,0.6815,PREMIUM,0.621,FAMILY_RESIDENTIAL,0.6197,False
경기도,남양주시,퇴계원읍,OFFICE_LUNCH,0.6985,FAMILY_RESIDENTIAL,0.6419,PREMIUM,0.6149,False
경기도,남양주시,평내동,FAMILY_RESIDENTIAL,0.6863,OFFICE_LUNCH,0.6048,PREMIUM,0.602,False
경기도,남양주시,호평동,OFFICE_LUNCH,0.6801,FAMILY_RESIDENTIAL,0.6545,PREMIUM,0.6195,False
경기도,남양주시,화도읍,OFFICE_LUNCH,0.7078,FAMILY_RESIDENTIAL,0.6547,PREMIUM,0.6175,False
경기도,동두천시,보산동,TOURIST_DINING,0.6887,,,,,False
경기도,동두천시,불현동,GENERAL,0.4234,,,,,True
경기도,동두천시,상패동,FAMILY_RESIDENTIAL,0.6397,TOURIST_DINING,0.6014,,,False
경기도,동두천시,생연1동,GENERAL,0.32389999999999997,,,,,False
경기도,동두천시,생연2동,NIGHTLIFE_DINING,0.6365,,,,,False
경기도,동두천시,소요동,TOURIST_DINING,0.7032,,,,,False
경기도,동두천시,송내동,GENERAL,0.3961,,,,,False
경기도,동두천시,중앙동,TOURIST_DINING,0.7032,NIGHTLIFE_DINING,0.6558,,,False
경기도,부천시 소사구,괴안동,FAMILY_RESIDENTIAL,0.6609,,,,,False
경기도,부천시 소사구,범박동,FAMILY_RESIDENTIAL,0.6545,,,,,False
경기도,부천시 소사구,소사본1동,FAMILY_RESIDENTIAL,0.6212,,,,,False
경기도,부천시 소사구,소사본동,OFFICE_LUNCH,0.6355,,,,,False
경기도,부천시 소사구,송내1동,FAMILY_RESIDENTIAL,0.6783,OFFICE_LUNCH,0.6618,PREMIUM,0.6231,False
경기도,부천시 소사구,송내2동,FAMILY_RESIDENTIAL,0.6903,PREMIUM,0.6413,,,False
경기도,부천시 소사구,심곡본1동,NIGHTLIFE_DINING,0.6447,PREMIUM,0.6374,OFFICE_LUNCH,0.6269,False
경기도,부천시 소사구,심곡본동,NIGHTLIFE_DINING,0.638,OFFICE_LUNCH,0.6348,,,False
경기도,부천시 소사구,역곡3동,CAMPUS_CASUAL,0.5263,,,,,True
경기도,부천시 소사구,옥길동,FAMILY_RESIDENTIAL,0.6847,,,,,False
경기도,부천시 오정구,고강1동,FAMILY_RESIDENTIAL,0.6525,,,,,False
경기도,부천시 오정구,고강본동,FAMILY_RESIDENTIAL,0.6043,,,,,False
경기도,부천시 오정구,성곡동,FAMILY_RESIDENTIAL,0.624,,,,,False
경기도,부천시 오정구,신흥동,OFFICE_LUNCH,0.7423,PREMIUM,0.6741,,,False
경기도,부천시 오정구,오정동,OFFICE_LUNCH,0.6248,FAMILY_RESIDENTIAL,0.6038,,,False
경기도,부천시 오정구,원종1동,FAMILY_RESIDENTIAL,0.6321,NIGHTLIFE_DINING,0.6017,,,False
경기도,부천시 오정구,원종2동,FAMILY_RESIDENTIAL,0.6542,,,,,False
경기도,부천시 원미구,도당동,OFFICE_LUNCH,0.7371,PREMIUM,0.6842,,,False
경기도,부천시 원미구,상1동,OFFICE_LUNCH,0.7134,PREMIUM,0.6939,FAMILY_RESIDENTIAL,0.6368,False
경기도,부천시 원미구,상2동,FAMILY_RESIDENTIAL,0.6845,OFFICE_LUNCH,0.6438,,,False
경기도,부천시 원미구,상3동,FAMILY_RESIDENTIAL,0.7073,PREMIUM,0.6997,OFFICE_LUNCH,0.6496,False
경기도,부천시 원미구,상동,OFFICE_LUNCH,0.7126,FAMILY_RESIDENTIAL,0.6957,PREMIUM,0.6929,False
경기도,부천시 원미구,소사동,OFFICE_LUNCH,0.6152,FAMILY_RESIDENTIAL,0.6119,PREMIUM,0.6102,False
경기도,부천시 원미구,심곡1동,OFFICE_LUNCH,0.6389,PREMIUM,0.6305,FAMILY_RESIDENTIAL,0.6275,False
경기도,부천시 원미구,심곡2동,NIGHTLIFE_DINING,0.6786,OFFICE_LUNCH,0.6644,PREMIUM,0.6572,False
경기도,부천시 원미구,심곡3동,FAMILY_RESIDENTIAL,0.6491,OFFICE_LUNCH,0.6214,PREMIUM,0.6196,False
경기도,부천시 원미구,약대동,OFFICE_LUNCH,0.7247,FAMILY_RESIDENTIAL,0.7028,PREMIUM,0.6739,False
경기도,부천시 원미구,역곡1동,CAMPUS_CASUAL,0.5057,,,,,True
경기도,부천시 원미구,역곡2동,FAMILY_RESIDENTIAL,0.6027,,,,,False
경기도,부천시 원미구,원미1동,OFFICE_LUNCH,0.6488,PREMIUM,0.6236,,,False
경기도,부천시 원미구,원미2동,FAMILY_RESIDENTIAL,0.6256,PREMIUM,0.6253,NIGHTLIFE_DINING,0.6149,False
경기도,부천시 원미구,중1동,FAMILY_RESIDENTIAL,0.6994,OFFICE_LUNCH,0.6587,PREMIUM,0.6546,False
경기도,부천시 원미구,중2동,FAMILY_RESIDENTIAL,0.6797,PREMIUM,0.6389,OFFICE_LUNCH,0.6325,False
경기도,부천시 원미구,중3동,FAMILY_RESIDENTIAL,0.7559,PREMIUM,0.6538,OFFICE_LUNCH,0.6115,False
경기도,부천시 원미구,중4동,FAMILY_RESIDENTIAL,0.8046,PREMIUM,0.6977,OFFICE_LUNCH,0.6626,False
경기도,부천시 원미구,중동,FAMILY_RESIDENTIAL,0.7008,PREMIUM,0.6313,OFFICE_LUNCH,0.6224,False
경기도,부천시 원미구,춘의동,OFFICE_LUNCH,0.6571,PREMIUM,0.6252,NIGHTLIFE_DINING,0.6012,False
경기도,성남시 분당구,구미1동,OFFICE_LUNCH,0.7418,FAMILY_RESIDENTIAL,0.6941,PREMIUM,0.6608,False
경기도,성남시 분당구,구미동,OFFICE_LUNCH,0.6905,FAMILY_RESIDENTIAL,0.6153,PREMIUM,0.6051,False
경기도,성남시 분당구,금곡동,OFFICE_LUNCH,0.7522,FAMILY_RESIDENTIAL,0.7016,PREMIUM,0.6534,False
경기도,성남시 분당구,백현동,OFFICE_LUNCH,0.6959,PREMIUM,0.6306,,,False
경기도,성남시 분당구,분당동,FAMILY_RESIDENTIAL,0.7089,PREMIUM,0.6481,,,False
경기도,성남시 분당구,삼평동,OFFICE_LUNCH,0.7194,PREMIUM,0.6256,,,False
경기도,성남시 분당구,서현1동,OFFICE_LUNCH,0.7252,PREMIUM,0.6222,FAMILY_RESIDENTIAL,0.6212,False
경기도,성남시 분당구,서현2동,FAMILY_RESIDENTIAL,0.7193,PREMIUM,0.6589,OFFICE_LUNCH,0.6495,False
경기도,성남시 분당구,수내1동,OFFICE_LUNCH,0.7257,FAMILY_RESIDENTIAL,0.7007,PREMIUM,0.6717,False
경기도,성남시 분당구,수내2동,FAMILY_RESIDENTIAL,0.7691,PREMIUM,0.6775,OFFICE_LUNCH,0.6519,False
경기도,성남시 분당구,수내3동,FAMILY_RESIDENTIAL,0.7396,PREMIUM,0.643,OFFICE_LUNCH,0.6331,False
경기도,성남시 분당구,야탑1동,FAMILY_RESIDENTIAL,0.6401,OFFICE_LUNCH,0.6385,,,False
경기도,성남시 분당구,야탑2동,FAMILY_RESIDENTIAL,0.7572,OFFICE_LUNCH,0.6009,,,False
경기도,성남시 분당구,야탑3동,FAMILY_RESIDENTIAL,0.6424,OFFICE_LUNCH,0.6088,,,False
경기도,성남시 분당구,운중동,OFFICE_LUNCH,0.6531,FAMILY_RESIDENTIAL,0.6274,,,False
경기도,성남시 분당구,이매1동,FAMILY_RESIDENTIAL,0.7637,OFFICE_LUNCH,0.6329,PREMIUM,0.6024,False
경기도,성남시 분당구,이매2동,FAMILY_RESIDENTIAL,0.7697,OFFICE_LUNCH,0.6013,,,False
경기도,성남시 분당구,정자1동,OFFICE_LUNCH,0.7334,FAMILY_RESIDENTIAL,0.6896,PREMIUM,0.6892,False
경기도,성남시 분당구,정자2동,FAMILY_RESIDENTIAL,0.7967,OFFICE_LUNCH,0.6591,PREMIUM,0.6068,False
경기도,성남시 분당구,정자3동,FAMILY_RESIDENTIAL,0.7219,PREMIUM,0.6553,OFFICE_LUNCH,0.6471,False
경기도,성남시 분당구,정자동,FAMILY_RESIDENTIAL,0.749,OFFICE_LUNCH,0.7175,PREMIUM,0.6688,False
경기도,성남시 분당구,판교동,PREMIUM,0.6202,FAMILY_RESIDENTIAL,0.6014,,,False
경기도,성남시 수정구,고등동,FAMILY_RESIDENTIAL,0.6194,,,,,False
경기도,성남시 수정구,단대동,FAMILY_RESIDENTIAL,0.634,,,,,False
경기도,성남시 수정구,복정동,OFFICE_LUNCH,0.6543,PREMIUM,0.6022,,,False
경기도,성남시 수정구,산성동,FAMILY_RESIDENTIAL,0.6697,,,,,False
경기도,성남시 수정구,수진1동,NIGHTLIFE_DINING,0.7072,PREMIUM,0.6389,FAMILY_RESIDENTIAL,0.6079,False
경기도,성남시 수정구,수진2동,NIGHTLIFE_DINING,0.6834,PREMIUM,0.6215,FAMILY_RESIDENTIAL,0.601,False
경기도,성남시 수정구,시흥동,OFFICE_LUNCH,0.6427,,,,,False
경기도,성남시 수정구,신촌동,FAMILY_RESIDENTIAL,0.6656,,,,,False
경기도,성남시 수정구,신흥1동,NIGHTLIFE_DINING,0.7165,PREMIUM,0.6309,FAMILY_RESIDENTIAL,0.6199,False
경기도,성남시 수정구,신흥2동,FAMILY_RESIDENTIAL,0.6623,NIGHTLIFE_DINING,0.6252,,,False
경기도,성남시 수정구,신흥3동,NIGHTLIFE_DINING,0.7084,PREMIUM,0.6132,CAMPUS_CASUAL,0.6024,False
경기도,성남시 수정구,양지동,GENERAL,0.4099,,,,,True
경기도,성남시 수정구,위례동,FAMILY_RESIDENTIAL,0.7014,OFFICE_LUNCH,0.6077,,,False
경기도,성남시 수정구,태평1동,NIGHTLIFE_DINING,0.6571,PREMIUM,0.6285,OFFICE_LUNCH,0.6165,False
경기도,성남시 수정구,태평2동,NIGHTLIFE_DINING,0.6751,PREMIUM,0.6245,,,False
경기도,성남시 수정구,태평3동,NIGHTLIFE_DINING,0.6636,FAMILY_RESIDENTIAL,0.6145,OFFICE_LUNCH,0.6059,False
경기도,성남시 수정구,태평4동,NIGHTLIFE_DINING,0.6341,FAMILY_RESIDENTIAL,0.623,TOURIST_DINING,0.6059,False
경기도,성남시 중원구,금광1동,FAMILY_RESIDENTIAL,0.63,NIGHTLIFE_DINING,0.6047,,,False
경기도,성남시 중원구,금광2동,NIGHTLIFE_DINING,0.6256,OFFICE_LUNCH,0.6003,,,False
경기도,성남시 중원구,도촌동,FAMILY_RESIDENTIAL,0.6544,OFFICE_LUNCH,0.6389,,,False
경기도,성남시 중원구,상대원1동,OFFICE_LUNCH,0.6602,,,,,False
경기도,성남시 중원구,상대원2동,NIGHTLIFE_DINING,0.6389,,,,,False
경기도,성남시 중원구,상대원3동,OFFICE_LUNCH,0.6408,NIGHTLIFE_DINING,0.6348,PREMIUM,0.6237,False
경기도,성남시 중원구,성남동,NIGHTLIFE_DINING,0.7044,PREMIUM,0.6271,,,False
경기도,성남시 중원구,은행1동,FAMILY_RESIDENTIAL,0.6605,,,,,False
경기도,성남시 중원구,은행2동,GENERAL,0.4005,,,,,True
경기도,성남시 중원구,중앙동,NIGHTLIFE_DINING,0.697,FAMILY_RESIDENTIAL,0.6318,PREMIUM,0.6206,False
경기도,성남시 중원구,하대원동,FAMILY_RESIDENTIAL,0.706,,,,,False
경기도,수원시 권선구,곡선동,FAMILY_RESIDENTIAL,0.6694,OFFICE_LUNCH,0.6575,PREMIUM,0.6388,False
경기도,수원시 권선구,구운동,FAMILY_RESIDENTIAL,0.6081,,,,,False
경기도,수원시 권선구,권선1동,OFFICE_LUNCH,0.7533,PREMIUM,0.6714,NIGHTLIFE_DINING,0.6392,False
경기도,수원시 권선구,권선2동,OFFICE_LUNCH,0.6937,FAMILY_RESIDENTIAL,0.6554,PREMIUM,0.654,False
경기도,수원시 권선구,금곡동,FAMILY_RESIDENTIAL,0.6451,OFFICE_LUNCH,0.6202,PREMIUM,0.6137,False
경기도,수원시 권선구,서둔동,GENERAL,0.4197,,,,,True
경기도,수원시 권선구,세류1동,OFFICE_LUNCH,0.6712,FAMILY_RESIDENTIAL,0.6667,PREMIUM,0.6613,False
경기도,수원시 권선구,세류2동,OFFICE_LUNCH,0.7007,PREMIUM,0.6672,,,False
경기도,수원시 권선구,세류3동,OFFICE_LUNCH,0.7486,PREMIUM,0.6856,FAMILY_RESIDENTIAL,0.6195,False
경기도,수원시 권선구,입북동,FAMILY_RESIDENTIAL,0.6196,,,,,False
경기도,수원시 권선구,평동,OFFICE_LUNCH,0.6811,,,,,False
경기도,수원시 권선구,호매실동,FAMILY_RESIDENTIAL,0.7003,,,,,False
경기도,수원시 영통구,광교1동,OFFICE_LUNCH,0.6359,FAMILY_RESIDENTIAL,0.6142,,,False
경기도,수원시 영통구,광교2동,FAMILY_RESIDENTIAL,0.6679,OFFICE_LUNCH,0.6298,,,False
경기도,수원시 영통구,망포1동,FAMILY_RESIDENTIAL,0.7459,,,,,False
경기도,수원시 영통구,망포2동,FAMILY_RESIDENTIAL,0.7947,OFFICE_LUNCH,0.6131,,,False
경기도,수원시 영통구,매탄1동,FAMILY_RESIDENTIAL,0.6668,,,,,False
경기도,수원시 영통구,매탄2동,FAMILY_RESIDENTIAL,0.6418,PREMIUM,0.6009,,,False
경기도,수원시 영통구,매탄3동,OFFICE_LUNCH,0.6755,,,,,False
경기도,수원시 영통구,매탄4동,FAMILY_RESIDENTIAL,0.6671,,,,,False
경기도,수원시 영통구,영통1동,FAMILY_RESIDENTIAL,0.6282,,,,,False
경기도,수원시 영통구,영통2동,FAMILY_RESIDENTIAL,0.732,OFFICE_LUNCH,0.6531,,,False
경기도,수원시 영통구,영통3동,OFFICE_LUNCH,0.6488,FAMILY_RESIDENTIAL,0.6379,,,False
경기도,수원시 영통구,원천동,FAMILY_RESIDENTIAL,0.6793,PREMIUM,0.6016,,,False
경기도,수원시 장안구,송죽동,FAMILY_RESIDENTIAL,0.6031,,,,,False
경기도,수원시 장안구,연무동,CAMPUS_CASUAL,0.5449,,,,,True
경기도,수원시 장안구,영화동,TOURIST_DINING,0.6618,NIGHTLIFE_DINING,0.6327,PREMIUM,0.6095,False
경기도,수원시 장안구,율천동,GENERAL,0.4226,,,,,True
경기도,수원시 장안구,정자1동,FAMILY_RESIDENTIAL,0.6533,,,,,False
경기도,수원시 장안구,정자2동,FAMILY_RESIDENTIAL,0.689,OFFICE_LUNCH,0.6031,PREMIUM,0.6007,False
경기도,수원시 장안구,정자3동,FAMILY_RESIDENTIAL,0.7029,OFFICE_LUNCH,0.631,,,False
경기도,수원시 장안구,조원1동,FAMILY_RESIDENTIAL,0.6272,,,,,False
경기도,수원시 장안구,조원2동,FAMILY_RESIDENTIAL,0.6496,,,,,False
경기도,수원시 장안구,파장동,FAMILY_RESIDENTIAL,0.6603,,,,,False
경기도,수원시 팔달구,고등동,OFFICE_LUNCH,0.6754,FAMILY_RESIDENTIAL,0.6544,,,False
경기도,수원시 팔달구,매교동,FAMILY_RESIDENTIAL,0.6751,PREMIUM,0.6334,OFFICE_LUNCH,0.6215,False
경기도,수원시 팔달구,매산동,OFFICE_LUNCH,0.7186,PREMIUM,0.6928,FAMILY_RESIDENTIAL,0.6005,False
경기도,수원시 팔달구,우만1동,FAMILY_RESIDENTIAL,0.6338,OFFICE_LUNCH,0.6265,,,False
경기도,수원시 팔달구,우만2동,FAMILY_RESIDENTIAL,0.6283,OFFICE_LUNCH,0.6064,,,False
경기도,수원시 팔달구,인계동,OFFICE_LUNCH,0.6708,NIGHTLIFE_DINING,0.6509,PREMIUM,0.6143,False
경기도,수원시 팔달구,지동,OFFICE_LUNCH,0.6112,,,,,False
경기도,수원시 팔달구,행궁동,TOURIST_DINING,0.6534,PREMIUM,0.6442,OFFICE_LUNCH,0.6244,False
경기도,수원시 팔달구,화서1동,FAMILY_RESIDENTIAL,0.627,PREMIUM,0.6187,,,False
경기도,수원시 팔달구,화서2동,FAMILY_RESIDENTIAL,0.6741,PREMIUM,0.6134,OFFICE_LUNCH,0.6072,False
경기도,시흥시,거북섬동,TOURIST_DINING,0.7113,,,,,False
경기도,시흥시,과림동,GENERAL,0.4399,,,,,True
경기도,시흥시,군자동,FAMILY_RESIDENTIAL,0.631,,,PREMIUM,0.631,False
경기도,시흥시,능곡동,OFFICE_LUNCH,0.6635,FAMILY_RESIDENTIAL,0.6222,,,False
경기도,시흥시,대야동,OFFICE_LUNCH,0.6518,FAMILY_RESIDENTIAL,0.6435,NIGHTLIFE_DINING,0.6428,False
경기도,시흥시,매화동,OFFICE_LUNCH,0.6111,PREMIUM,0.6077,,,False
경기도,시흥시,목감동,FAMILY_RESIDENTIAL,0.7179,OFFICE_LUNCH,0.6384,,,False
경기도,시흥시,배곧1동,FAMILY_RESIDENTIAL,0.7377,,,,,False
경기도,시흥시,배곧2동,FAMILY_RESIDENTIAL,0.6909,,,,,False
경기도,시흥시,신천동,NIGHTLIFE_DINING,0.6907,OFFICE_LUNCH,0.6904,PREMIUM,0.6427,False
경기도,시흥시,신현동,GENERAL,0.4155,,,,,True
경기도,시흥시,연성동,OFFICE_LUNCH,0.6989,,,,,False
경기도,시흥시,월곶동,TOURIST_DINING,0.688,PREMIUM,0.6289,FAMILY_RESIDENTIAL,0.6079,False
경기도,시흥시,은행동,FAMILY_RESIDENTIAL,0.7149,OFFICE_LUNCH,0.6287,PREMIUM,0.6221,False
경기도,시흥시,장곡동,FAMILY_RESIDENTIAL,0.7194,OFFICE_LUNCH,0.6047,,,False
경기도,시흥시,정왕1동,OFFICE_LUNCH,0.6371,TOURIST_DINING,0.632,NIGHTLIFE_DINING,0.6269,False
경기도,시흥시,정왕2동,TOURIST_DINING,0.6156,NIGHTLIFE_DINING,0.6121,OFFICE_LUNCH,0.6102,False
경기도,시흥시,정왕3동,GENERAL,0.4182,,,,,True
경기도,시흥시,정왕4동,FAMILY_RESIDENTIAL,0.6792,,,,,False
경기도,시흥시,정왕본동,OFFICE_LUNCH,0.6339,NIGHTLIFE_DINING,0.6258,PREMIUM,0.6044,False
경기도,안산시 단원구,고잔동,OFFICE_LUNCH,0.6758,FAMILY_RESIDENTIAL,0.6758,,,False
경기도,안산시 단원구,대부동,TOURIST_DINING,0.785,,,,,False
경기도,안산시 단원구,백운동,OFFICE_LUNCH,0.7254,PREMIUM,0.6484,,,False
경기도,안산시 단원구,선부1동,OFFICE_LUNCH,0.6693,PREMIUM,0.6469,FAMILY_RESIDENTIAL,0.6038,False
경기도,안산시 단원구,선부2동,OFFICE_LUNCH,0.7284,PREMIUM,0.6535,FAMILY_RESIDENTIAL,0.6315,False
경기도,안산시 단원구,선부3동,OFFICE_LUNCH,0.7222,PREMIUM,0.6408,,,False
경기도,안산시 단원구,신길동,OFFICE_LUNCH,0.7026,PREMIUM,0.6282,TOURIST_DINING,0.6037,False
경기도,안산시 단원구,와동,OFFICE_LUNCH,0.6728,PREMIUM,0.6613,,,False
경기도,안산시 단원구,원곡동,OFFICE_LUNCH,0.7486,PREMIUM,0.6971,,,False
경기도,안산시 단원구,중앙동,OFFICE_LUNCH,0.6709,NIGHTLIFE_DINING,0.6252,PREMIUM,0.6218,False
경기도,안산시 단원구,초지동,OFFICE_LUNCH,0.6739,PREMIUM,0.6262,FAMILY_RESIDENTIAL,0.6046,False
경기도,안산시 단원구,호수동,OFFICE_LUNCH,0.6652,PREMIUM,0.6269,FAMILY_RESIDENTIAL,0.619,False
경기도,안산시 상록구,반월동,GENERAL,0.3225,,,,,False
경기도,안산시 상록구,본오1동,OFFICE_LUNCH,0.6442,FAMILY_RESIDENTIAL,0.6204,,,False
경기도,안산시 상록구,본오2동,OFFICE_LUNCH,0.6461,,,,,False
경기도,안산시 상록구,본오3동,OFFICE_LUNCH,0.6756,NIGHTLIFE_DINING,0.6419,PREMIUM,0.6055,False
경기도,안산시 상록구,부곡동,OFFICE_LUNCH,0.6947,PREMIUM,0.6336,,,False
경기도,안산시 상록구,사동,OFFICE_LUNCH,0.6781,,,,,False
경기도,안산시 상록구,사이동,GENERAL,0.3869,,,,,False
경기도,안산시 상록구,성포동,FAMILY_RESIDENTIAL,0.6844,OFFICE_LUNCH,0.6639,PREMIUM,0.659,False
경기도,안산시 상록구,안산동,GENERAL,0.368,,,,,False
경기도,안산시 상록구,월피동,OFFICE_LUNCH,0.7173,PREMIUM,0.6511,FAMILY_RESIDENTIAL,0.6384,False
경기도,안산시 상록구,이동,OFFICE_LUNCH,0.6818,PREMIUM,0.6142,,,False
경기도,안산시 상록구,일동,OFFICE_LUNCH,0.6745,PREMIUM,0.6493,TOURIST_DINING,0.622,False
경기도,안산시 상록구,해양동,OFFICE_LUNCH,0.6266,PREMIUM,0.615,,,False
경기도,안성시,고삼면,OFFICE_LUNCH,0.6269,,,,,False
경기도,안성시,공도읍,OFFICE_LUNCH,0.6369,FAMILY_RESIDENTIAL,0.6142,,,False
경기도,안성시,금광면,TOURIST_DINING,0.7375,,,,,False
경기도,안성시,대덕면,OFFICE_LUNCH,0.6215,,,,,False
경기도,안성시,미양면,TOURIST_DINING,0.719,,,,,False
경기도,안성시,보개면,GENERAL,0.31420000000000003,,,,,False
경기도,안성시,삼죽면,TOURIST_DINING,0.8073,,,,,False
경기도,안성시,서운면,GENERAL,0.3053,,,,,False
경기도,안성시,안성1동,GENERAL,0.4015,,,,,True
경기도,안성시,안성2동,GENERAL,0.3951,,,,,False
경기도,안성시,안성3동,OFFICE_LUNCH,0.6056,,,,,False
경기도,안성시,양성면,OFFICE_LUNCH,0.6095,,,,,False
경기도,안성시,원곡면,OFFICE_LUNCH,0.6266,,,,,False
경기도,안성시,일죽면,GENERAL,0.4046,,,,,True
경기도,안성시,죽산면,OFFICE_LUNCH,0.6845,,,,,False
경기도,안양시 동안구,갈산동,FAMILY_RESIDENTIAL,0.7779,PREMIUM,0.6207,,,False
